FECHA,DEPARTAMENTO,MuNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE DE SITIO,ARMA EMPLEADA,EDAD,SEXO,ESTADO CIVIL,CLASE DE EMPLEADO,ESCOLARIDAD
10/10/2011 00:00:00,SUCRE,SANTIAGO DE TOLÚ,Lunes,10:00:00 AM,CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,31,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,10:30:00 PM,VILLA ANNY E-7,URBANA,CASAS DE HABITACION,CONTUNDENTES,20,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
07/08/2011 00:00:00,NARIÑO,TÚQUERRES,Viernes,01:00:00 AM,-,URBANA,NO DEFINIDO,NO REPORTADO,61,FEMENINO,CASADO,AMA DE CASA,PRIMARIA
06/08/2011 00:00:00,SANTANDER,SAN GIL,Miércoles,12:00:00 PM,JOSE ANTONIO GALAN,URBANA,CASAS DE HABITACION,CONTUNDENTES,26,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,07:00:00 AM,LA TOSCANA E-11,URBANA,CASAS DE HABITACION,CONTUNDENTES,25,FEMENINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
03/12/2011 00:00:00,SANTANDER,SIMACOTA,Sábado,06:30:00 AM,VRDA  CRUZ ROJA,RURAL,CASAS DE HABITACION,CONTUNDENTES,47,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,VALLE,CALI (CT),Sábado,03:00:00 AM,EL POBLADO I E13,URBANA,CASAS DE HABITACION,CONTUNDENTES,23,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,BOLÍVAR,TALAIGUA NUEVO,Domingo,12:10:00 AM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,27,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,BOYACÁ,SABOYÁ,Miércoles,06:00:00 AM,VDA. MATA DE MORA,RURAL,CASAS DE HABITACION,CONTUNDENTES,44,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
10/10/2011 00:00:00,ATLÁNTICO,SOLEDAD,Lunes,10:00:00 AM,VILLA SELENE,URBANA,VIAS PUBLICAS,CONTUNDENTES,32,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,RISARALDA,DOSQUEBRADAS,Sábado,12:00:00 AM,VENUS 1,URBANA,VIAS PUBLICAS,CONTUNDENTES,36,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
02/02/2011 00:00:00,RISARALDA,PEREIRA (CT),Miércoles,12:00:00 AM,EL REMANSO,URBANA,VIAS PUBLICAS,CONTUNDENTES,25,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,SANTANDER,SAN VICENTE DE CHUCURÍ,Viernes,10:01:00 AM,EL CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,24,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,PRIMARIA
04/02/2011 00:00:00,ATLÁNTICO,BARRANQUILLA (CT),Sábado,08:00:00 PM,LA GLORIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,46,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
,ANTIOQUIA,MEDELLÍN (CT),Viernes,11:30:00 AM,LAS INDEPENDENCIAS C-13,URBANA,CASAS DE HABITACION,CONTUNDENTES,44,MASCULINO,CASADO,INDEPENDIENTE,SECUNDARIA
11/02/2011 00:00:00,BOYACÁ,CHIQUINQUIRÁ,Miércoles,10:50:00 AM,B.BOYACA BAJO,URBANA,CASAS DE HABITACION,CONTUNDENTES,21,MASCULINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
05/09/2011 00:00:00,CAQUETÁ,FLORENCIA (CT),Lunes,08:00:00 AM,EL MAICERO,URBANA,VIAS PUBLICAS,CONTUNDENTES,49,MASCULINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,NARIÑO,PASTO (CT),Lunes,05:00:00 PM,TAMASAGRA I,URBANA,CASAS DE HABITACION,NO REPORTADO,,MASCULINO,UNION LIBRE,NO REPORTA,NO REPORTADO
02/05/2011 00:00:00,BOYACÁ,MONIQUIRÁ,Sábado,06:00:00 PM,BARRIO BARRANCAS,URBANA,CASAS DE HABITACION,CONTUNDENTES,36,FEMENINO,UNION LIBRE,NO REPORTA,PRIMARIA
,BOYACÁ,TUNJA (CT),Miércoles,04:00:00 PM,BARRIO KENNEDY,URBANA,VIAS PUBLICAS,CONTUNDENTES,29,MASCULINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,NARIÑO,PASTO (CT),Jueves,12:00:00 PM,BELEN,URBANA,CASAS DE HABITACION,CONTUNDENTES,,FEMENINO,NO REPORTADO,NO REPORTA,NO REPORTADO
09/01/2011 00:00:00,SANTANDER,GIRÓN,Jueves,06:18:00 PM,MALECOM,URBANA,VIAS PUBLICAS,CONTUNDENTES,27,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,11:00:00 AM,FRANCISCO JOSE DE CALDASS   E-8,URBANA,CASAS DE HABITACION,CONTUNDENTES,30,FEMENINO,CASADO,EMPLEADO PARTICULAR,TECNICO
",BOYACÁ,DUITAMA,Viernes,10:00:00 AM,BARRIO CENTRO,URBANA,""BARES, CANTINAS Y SIMILARES"",CONTUNDENTES,40,FEMENINO,CASADO,AMA DE CASA,PRIMARIA"
,CÓRDOBA,MONTERÍA (CT),Lunes,01:50:00 PM,VILLA JIMENEZ,URBANA,VIAS PUBLICAS,CONTUNDENTES,14,MASCULINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
02/05/2011 00:00:00,AMAZONAS,LETICIA (CT),Sábado,05:45:00 AM,SAN MARTIN,URBANA,VIAS PUBLICAS,CONTUNDENTES,26,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
10/02/2011 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,03:30:00 PM,URB. GALICIA E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,41,FEMENINO,CASADO,ESTUDIANTE,SECUNDARIA
05/01/2011 00:00:00,NARIÑO,PASTO (CT),Domingo,07:30:00 PM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,30,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,PRIMARIA
08/05/2011 00:00:00,NARIÑO,PASTO (CT),Viernes,12:00:00 PM,COLOMBIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,43,FEMENINO,CASADO,EMPLEADO PARTICULAR,PRIMARIA
,SANTANDER,GIRÓN,Sábado,06:30:00 PM,CIUDADELA NUEVO GIRON,URBANA,CASAS DE HABITACION,NO REPORTADO,31,FEMENINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,10:00:00 PM,HOLANDA E-7,URBANA,CASAS DE HABITACION,CONTUNDENTES,39,MASCULINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
05/02/2011 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,08:30:00 AM,PERDOMO E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,22,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,NARIÑO,PASTO (CT),Miércoles,07:30:00 PM,NUEVA ARANDA,URBANA,VIAS PUBLICAS,NO REPORTADO,59,MASCULINO,UNION LIBRE,INDEPENDIENTE,ANALFABETA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,08:30:00 PM,CANDELARIA LA NUEVA I SECTOR E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,52,MASCULINO,SEPARADO,EMPLEADO PARTICULAR,SUPERIOR
,BOYACÁ,SORACÁ,Martes,12:00:00 AM,VDA. ALTO NEGRO,RURAL,CASAS DE HABITACION,CONTUNDENTES,53,FEMENINO,CASADO,AMA DE CASA,PRIMARIA
,HUILA,GARZÓN,Martes,12:00:00 AM,VEREDA JAGUALITO,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,17,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
06/06/2011 00:00:00,BOLÍVAR,CARTAGENA (CT),Lunes,11:00:00 PM,NUEVO PORVENIR,URBANA,VIAS PUBLICAS,CONTUNDENTES,22,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,BOLÍVAR,EL GUAMO,Lunes,10:55:00 AM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,34,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,NARIÑO,PASTO (CT),Lunes,08:40:00 AM,GUALCALA,URBANA,CASAS DE HABITACION,CONTUNDENTES,22,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,BOYACÁ,DUITAMA,Sábado,08:00:00 PM,BARRIO CENTRO,URBANA,OFICINAS,CONTUNDENTES,38,FEMENINO,CASADO,INDEPENDIENTE,SUPERIOR
03/12/2011 00:00:00,BOLÍVAR,CARTAGENA (CT),Sábado,05:55:00 PM,LA CANDELARIA,URBANA,VIAS PUBLICAS,CORTOPUNZANTES,25,MASCULINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
01/07/2011 00:00:00,NARIÑO,PASTO (CT),Viernes,02:00:00 AM,AV. LAS AMERICAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,10,MASCULINO,NO REPORTADO,NO REPORTA,NO REPORTADO
03/12/2011 00:00:00,VALLE,CALI (CT),Sábado,11:30:00 PM,ULPIANO LLOREDA E13,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,28,FEMENINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
,SANTANDER,BUCARAMANGA (CT),Sábado,11:30:00 PM,CIUDADELA REAL DE MINAS,URBANA,APARTAMENTO EN CONJUNTO CERRADO,CONTUNDENTES,39,FEMENINO,SOLTERO,COMERCIANTE,SECUNDARIA
,ATLÁNTICO,SOLEDAD,Miércoles,09:05:00 PM,LA ARBOLEDA,URBANA,CASAS DE HABITACION,CONTUNDENTES,18,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
03/02/2011 00:00:00,SANTANDER,BUCARAMANGA (CT),Miércoles,10:00:00 AM,TERRAZAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,53,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
08/07/2011 00:00:00,BOYACÁ,TUNJA (CT),Domingo,07:43:00 AM,BARRIO PATRIOTAS,URBANA,CASAS DE HABITACION,CONTUNDENTES,24,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,09:00:00 PM,GRAN BRITALIA E-8,URBANA,CASAS DE HABITACION,CONTUNDENTES,52,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,PRIMARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,09:30:00 PM,PERDOMO E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,25,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,09:00:00 AM,JUAN JOSÉ RONDON E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,31,MASCULINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,TOLIMA,PURIFICACIÓN,Jueves,06:20:00 PM,MODELO,URBANA,VIAS PUBLICAS,CONTUNDENTES,32,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
03/09/2011 00:00:00,VALLE,CALI (CT),Miércoles,05:30:00 PM,INV. NUEVE DE ENERO E14,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,25,MASCULINO,SOLTERO,INDEPENDIENTE,PRIMARIA
12/01/2011 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,11:30:00 AM,ARBORIZADORA ALTA E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,31,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
,BOYACÁ,VENTAQUEMADA,Miércoles,12:00:00 AM,VDA. JURPA,RURAL,VIAS PUBLICAS,CONTUNDENTES,43,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
08/07/2011 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,06:10:00 PM,SANTA ROSA SUR E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,24,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
,MAGDALENA,SANTA MARTA (CT),Sábado,07:30:00 PM,CURINCA,URBANA,CASAS DE HABITACION,CONTUNDENTES,23,MASCULINO,SOLTERO,ESTUDIANTE,SECUNDARIA
,CÓRDOBA,MONTERÍA (CT),Viernes,11:00:00 AM,SANTAFE,URBANA,VIAS PUBLICAS,NO REPORTADO,19,MASCULINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,VALLE,GUADALAJARA DE BUGA,Miércoles,07:10:00 AM,POPULAR,URBANA,VIAS PUBLICAS,CONTUNDENTES,17,FEMENINO,SOLTERO,ESTUDIANTE,PRIMARIA
,CÓRDOBA,SAHAGÚN,Sábado,01:33:00 PM,URBANIZACION MIRAMAR,URBANA,VIAS PUBLICAS,CONTUNDENTES,30,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,BOYACÁ,TUNJA (CT),Lunes,06:30:00 PM,BARRIO OBRERO,URBANA,VIAS PUBLICAS,CONTUNDENTES,61,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
,SANTANDER,VALLE DE SAN JOSÉ,Domingo,08:00:00 PM,EL CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,32,FEMENINO,UNION LIBRE,AGRICULTOR,PRIMARIA
02/01/2011 00:00:00,ATLÁNTICO,SOLEDAD,Martes,08:30:00 AM,LA BONGA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,38,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,VALLE,CALI (CT),Miércoles,09:00:00 AM,CIUDADELA FLORALIA E6,URBANA,VIAS PUBLICAS,CONTUNDENTES,27,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
08/07/2011 00:00:00,NARIÑO,PASTO (CT),Domingo,10:00:00 AM,VILLA JULIA BUESAQUILLO,URBANA,CASAS DE HABITACION,CONTUNDENTES,30,MASCULINO,CASADO,NO REPORTA,SECUNDARIA
,BOYACÁ,BELÉN,Lunes,12:00:00 AM,EL CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,23,FEMENINO,CASADO,INDEPENDIENTE,SECUNDARIA
05/05/2011 00:00:00,BOLÍVAR,CARTAGENA (CT),Jueves,04:50:00 PM,PIEDRA DE BOLIVAR,URBANA,VIAS PUBLICAS,CONTUNDENTES,19,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
09/07/2011 00:00:00,BOYACÁ,TUNJA (CT),Miércoles,11:00:00 PM,BARRIO SAN CARLOS,URBANA,VIAS PUBLICAS,CONTUNDENTES,23,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
05/11/2011 00:00:00,RISARALDA,PEREIRA (CT),Miércoles,09:30:00 PM,VILLA DEL PRADO,URBANA,CASAS DE HABITACION,CONTUNDENTES,35,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,SANTANDER,GIRÓN,Martes,04:30:00 PM,VILLA DE SAN JUAN,URBANA,VIAS PUBLICAS,CONTUNDENTES,34,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12:00:00 PM,URB. SAN FRANCISCO E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,32,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
09/02/2011 00:00:00,ATLÁNTICO,SOLEDAD,Viernes,06:30:00 PM,LOS FUNDADORES,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,35,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
,VALLE,CALI (CT),Sábado,12:50:00 AM,EL LIDO E19,URBANA,VIAS PUBLICAS,CONTUNDENTES,24,FEMENINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
,META,PUERTO LÓPEZ,Jueves,10:00:00 AM,CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,30,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,VALLE,CALI (CT),Sábado,11:00:00 PM,COMPARTIR E21,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA,37,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
10/04/2011 00:00:00,BOLÍVAR,EL CARMEN DE BOLÍVAR,Martes,11:45:00 AM,-,URBANA,VIAS PUBLICAS,CORTANTES,57,MASCULINO,UNION LIBRE,AGRICULTOR,PRIMARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,08:30:00 PM,CANDELARIA LA NUEVA I SECTOR E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,24,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,TECNICO
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,03:00:00 PM,URB. MADELENA I Y II SECTOR E-19,URBANA,SOBRE ANDEN - VIA PUBLICA,CONTUNDENTES,28,FEMENINO,CASADO,EMPLEADO PARTICULAR,SUPERIOR
02/03/2011 00:00:00,NARIÑO,SAN BERNARDO,Jueves,02:00:00 PM,JARDIN,URBANA,VIAS PUBLICAS,NO REPORTADO,29,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
02/07/2011 00:00:00,ATLÁNTICO,BARRANQUILLA (CT),Lunes,05:20:00 AM,7 DE ABRIL,URBANA,VIAS PUBLICAS,ARMA BLANCA,44,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,BOLÍVAR,EL PEÑÓN,Lunes,03:30:00 PM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,38,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
03/12/2011 00:00:00,VALLE,CALI (CT),Sábado,10:30:00 PM,VILLA SAN MARCOS E14,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,20,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
02/02/2011 00:00:00,VALLE,LA UNIÓN,Miércoles,03:00:00 PM,POPULAR,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,31,FEMENINO,SOLTERO,INDEPENDIENTE,PRIMARIA
,VALLE,CALI (CT),Sábado,11:00:00 AM,POTRERO GRANDE E21,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,34,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,VALLE,TULUÁ,Domingo,10:00:00 AM,Farfán,URBANA,CASAS DE HABITACION,CONTUNDENTES,26,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,NARIÑO,PASTO (CT),Jueves,08:00:00 AM,ESMERALDA,URBANA,CASAS DE HABITACION,CONTUNDENTES,,FEMENINO,NO REPORTADO,NO REPORTA,NO REPORTADO
06/09/2011 00:00:00,BOYACÁ,DUITAMA,Jueves,09:30:00 PM,SAN JUAN BOSCO,URBANA,CASAS DE HABITACION,CONTUNDENTES,18,FEMENINO,CASADO,INDEPENDIENTE,SECUNDARIA
03/01/2011 00:00:00,CASANARE,TÁMARA,Martes,04:00:00 PM,CENTRAL DE TAMARA,URBANA,VIAS PUBLICAS,CONTUNDENTES,25,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
08/03/2011 00:00:00,BOYACÁ,TUNJA (CT),Miércoles,11:00:00 AM,BARRIO MIRADOR ESCANDINAVO,URBANA,CASAS DE HABITACION,CORTOPUNZANTES,33,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
,ATLÁNTICO,SOLEDAD,Domingo,09:00:00 PM,20 DE JULIO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,29,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
01/01/2011 00:00:00,VALLE,CALI (CT),Sábado,09:00:00 AM,MANUELA BELTRAN E14,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,32,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
,NARIÑO,LA UNIÓN,Domingo,05:30:00 PM,PANAMERICANO,URBANA,VIAS PUBLICAS,CONTUNDENTES,15,MASCULINO,SOLTERO,ESTUDIANTE,SECUNDARIA
,HUILA,GARZÓN,Lunes,08:00:00 PM,EL OBRERO,URBANA,CASAS DE HABITACION,NO REPORTADO,64,FEMENINO,CASADO,INDEPENDIENTE,PRIMARIA
12/09/2011 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,07:00:00 PM,LA MERCED E-3,URBANA,CASAS DE HABITACION,CONTUNDENTES,38,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,MAGDALENA,SANTA MARTA (CT),Miércoles,10:00:00 AM,ONCE DE NOVIEMBRE,URBANA,DENTRO DE LA VIVIENDA,CORTOPUNZANTES,25,MASCULINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,01:00:00 AM,URB. NUEVA ZELANDIA E-11,URBANA,CASAS DE HABITACION,CONTUNDENTES,23,FEMENINO,UNION LIBRE,ESTUDIANTE,SUPERIOR
,BOYACÁ,SOGAMOSO,Miércoles,08:30:00 AM,CHAPINERO,URBANA,CASAS DE HABITACION,CONTUNDENTES,47,FEMENINO,DIVORCIADO,AMA DE CASA,PRIMARIA
10/10/2011 00:00:00,ATLÁNTICO,BARRANQUILLA (CT),Lunes,08:00:00 AM,EL TABOR,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,35,FEMENINO,CASADO,EMPLEADO PARTICULAR,TECNICO
,ATLÁNTICO,SOLEDAD,Domingo,08:00:00 PM,CENTRO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,37,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
12/11/2011 00:00:00,BOYACÁ,DUITAMA,Domingo,02:38:00 AM,CUNDINAMARCA,URBANA,CASAS DE HABITACION,CONTUNDENTES,35,FEMENINO,CASADO,INDEPENDIENTE,SECUNDARIA
,SANTANDER,GIRÓN,Lunes,11:00:00 PM,EL CONSUELO,URBANA,CASAS DE HABITACION,CONTUNDENTES,37,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
01/09/2011 00:00:00,BOYACÁ,SUTATENZA,Domingo,07:00:00 AM,PARQUE PRINCIPAL,URBANA,VIAS PUBLICAS,CONTUNDENTES,55,FEMENINO,VIUDO,AMA DE CASA,PRIMARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,04:00:00 PM,MÉXICO E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,30,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,PRIMARIA
,SUCRE,SINCELEJO (CT),Miércoles,02:40:00 PM,2 DE SEPTIEMBRE,URBANA,CASAS DE HABITACION,CONTUNDENTES,49,MASCULINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
05/05/2011 00:00:00,ATLÁNTICO,SOLEDAD,Jueves,12:00:00 AM,LAS COLONIAS,URBANA,DENTRO DE LA VIVIENDA,NO REPORTADO,26,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,BOYACÁ,SOGAMOSO,Jueves,02:30:00 AM,SANTA HELENA,URBANA,VIAS PUBLICAS,CONTUNDENTES,24,FEMENINO,SOLTERO,ESTUDIANTE,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,11:00:00 PM,ARBORIZADORA BAJA E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,22,FEMENINO,UNION LIBRE,AMA DE CASA,TECNICO
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,09:40:00 AM,URB. RINCONCITO E-11,URBANA,CASAS DE HABITACION,CONTUNDENTES,22,FEMENINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,08:00:00 PM,NUEVO MUZU I SECTOR E-6,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,NO REPORTADO,18,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
04/09/2011 00:00:00,MAGDALENA,SANTA MARTA (CT),Sábado,07:30:00 PM,LUIS R. K.,URBANA,ESTADERO,CONTUNDENTES,21,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
02/03/2011 00:00:00,ATLÁNTICO,SOLEDAD,Jueves,05:00:00 PM,PRIMERO DE MAYO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,60,MASCULINO,SOLTERO,AMA DE CASA,SUPERIOR
,BOYACÁ,SOGAMOSO,Viernes,07:00:00 AM,LA PRADERA,URBANA,CASAS DE HABITACION,CONTUNDENTES,22,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,VALLE,CALI (CT),Sábado,10:00:00 AM,TERRON COLORADO E1,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,21,FEMENINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
09/04/2011 00:00:00,NARIÑO,PASTO (CT),Domingo,10:30:00 AM,VILLA DEL SOL,URBANA,CASAS DE HABITACION,CONTUNDENTES,50,MASCULINO,SOLTERO,INDEPENDIENTE,PRIMARIA
12/11/2011 00:00:00,BOYACÁ,TUNJA (CT),Domingo,05:00:00 PM,BARRIO 20 DE JULIO,URBANA,CASAS DE HABITACION,CONTUNDENTES,20,FEMENINO,SOLTERO,ESTUDIANTE,SUPERIOR
,VALLE,TULUÁ,Jueves,05:22:00 AM,Cgto Aguaclara,URBANA,VIAS PUBLICAS,CONTUNDENTES,23,MASCULINO,SOLTERO,INDEPENDIENTE,PRIMARIA
12/04/2011 00:00:00,ATLÁNTICO,SOLEDAD,Domingo,06:00:00 PM,VILLA KARLA,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA,29,FEMENINO,UNION LIBRE,DESEMPLEADO,TECNICO
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,04:00:00 PM,VILLA ALSACIA E-8,URBANA,CASAS DE HABITACION,CONTUNDENTES,11,MASCULINO,SOLTERO,ESTUDIANTE,SECUNDARIA
08/07/2011 00:00:00,ANTIOQUIA,MEDELLÍN (CT),Domingo,08:30:00 PM,LOS MANGOS C-8,URBANA,VIAS PUBLICAS,NO REPORTADO,39,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
04/02/2011 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,08:00:00 AM,BILBAO E-11,URBANA,CASAS DE HABITACION,CONTUNDENTES,30,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,ANTIOQUIA,MEDELLÍN (CT),Miércoles,08:00:00 PM,POPULAR 1 C-1,URBANA,VIAS PUBLICAS,CONTUNDENTES,44,FEMENINO,UNION LIBRE,AMA DE CASA,ANALFABETA
